algorithm,instance,time
dual pivot,1862,0.07000000
insertion,1863,122.61000000
first,1863,0.11000000
random,1863,0.11000000
mid,1863,0.11000000
median 3,1863,0.11000000
median 3 random,1863,0.12000000
median 9,1863,0.12000000
median 9 random,1863,0.13000000
dual pivot,1863,0.08000000
insertion,1864,122.97000000
first,1864,0.10000000
random,1864,0.12000000
mid,1864,0.10000000
median 3,1864,0.11000000
median 3 random,1864,0.13000000
median 9,1864,0.12000000
median 9 random,1864,0.13000000
dual pivot,1864,0.07000000
insertion,1865,122.50000000
first,1865,0.10000000
random,1865,0.11000000
mid,1865,0.11000000
median 3,1865,0.11000000
median 3 random,1865,0.13000000
median 9,1865,0.11000000
median 9 random,1865,0.14000000
dual pivot,1865,0.07000000
insertion,1866,122.64000000
first,1866,0.11000000
random,1866,0.11000000
mid,1866,0.11000000
median 3,1866,0.11000000
median 3 random,1866,0.12000000
median 9,1866,0.12000000
median 9 random,1866,0.13000000
dual pivot,1866,0.08000000
insertion,1867,122.51000000
first,1867,0.11000000
random,1867,0.11000000
mid,1867,0.11000000
median 3,1867,0.11000000
median 3 random,1867,0.13000000
median 9,1867,0.11000000
median 9 random,1867,0.13000000
dual pivot,1867,0.08000000
insertion,1868,122.56000000
first,1868,0.11000000
random,1868,0.11000000
mid,1868,0.11000000
median 3,1868,0.11000000
median 3 random,1868,0.13000000
median 9,1868,0.11000000
median 9 random,1868,0.13000000
dual pivot,1868,0.08000000
insertion,1869,122.75000000
first,1869,0.10000000
random,1869,0.12000000
mid,1869,0.10000000
median 3,1869,0.11000000
median 3 random,1869,0.13000000
median 9,1869,0.11000000
median 9 random,1869,0.14000000
dual pivot,1869,0.07000000
insertion,1870,122.59000000
first,1870,0.10000000
random,1870,0.12000000
mid,1870,0.10000000
median 3,1870,0.11000000
median 3 random,1870,0.13000000
median 9,1870,0.12000000
median 9 random,1870,0.13000000
dual pivot,1870,0.07000000
insertion,1871,123.27000000
first,1871,0.10000000
random,1871,0.12000000
mid,1871,0.10000000
median 3,1871,0.11000000
median 3 random,1871,0.13000000
median 9,1871,0.12000000
median 9 random,1871,0.13000000
dual pivot,1871,0.07000000
insertion,1872,122.97000000
first,1872,0.11000000
random,1872,0.11000000
mid,1872,0.11000000
median 3,1872,0.11000000
median 3 random,1872,0.13000000
median 9,1872,0.11000000
median 9 random,1872,0.13000000
dual pivot,1872,0.08000000
insertion,1873,122.59000000
first,1873,0.11000000
random,1873,0.11000000
mid,1873,0.11000000
median 3,1873,0.11000000
median 3 random,1873,0.12000000
median 9,1873,0.12000000
median 9 random,1873,0.13000000
dual pivot,1873,0.07000000
insertion,1874,122.60000000
first,1874,0.10000000
random,1874,0.11000000
mid,1874,0.10000000
median 3,1874,0.11000000
median 3 random,1874,0.13000000
median 9,1874,0.12000000
median 9 random,1874,0.13000000
dual pivot,1874,0.07000000
insertion,1875,122.51000000
first,1875,0.10000000
random,1875,0.12000000
mid,1875,0.10000000
median 3,1875,0.11000000
median 3 random,1875,0.13000000
median 9,1875,0.11000000
median 9 random,1875,0.14000000
dual pivot,1875,0.07000000
insertion,1876,122.51000000
first,1876,0.11000000
random,1876,0.11000000
mid,1876,0.11000000
median 3,1876,0.11000000
median 3 random,1876,0.13000000
median 9,1876,0.11000000
median 9 random,1876,0.13000000
dual pivot,1876,0.08000000
insertion,1877,122.65000000
first,1877,0.10000000
random,1877,0.11000000
mid,1877,0.11000000
median 3,1877,0.11000000
median 3 random,1877,0.13000000
median 9,1877,0.11000000
median 9 random,1877,0.14000000
dual pivot,1877,0.07000000
insertion,1878,122.65000000
first,1878,0.10000000
random,1878,0.12000000
mid,1878,0.10000000
median 3,1878,0.11000000
median 3 random,1878,0.13000000
median 9,1878,0.12000000
median 9 random,1878,0.13000000
dual pivot,1878,0.07000000
insertion,1879,122.54000000
first,1879,0.11000000
random,1879,0.11000000
mid,1879,0.11000000
median 3,1879,0.11000000
median 3 random,1879,0.13000000
median 9,1879,0.11000000
median 9 random,1879,0.14000000
dual pivot,1879,0.07000000
insertion,1880,122.63000000
first,1880,0.11000000
random,1880,0.11000000
mid,1880,0.11000000
median 3,1880,0.11000000
median 3 random,1880,0.13000000
median 9,1880,0.11000000
median 9 random,1880,0.13000000
dual pivot,1880,0.08000000
insertion,1881,122.67000000
first,1881,0.11000000
random,1881,0.11000000
mid,1881,0.11000000
median 3,1881,0.11000000
median 3 random,1881,0.12000000
median 9,1881,0.12000000
median 9 random,1881,0.13000000
dual pivot,1881,0.07000000
insertion,1882,122.56000000
first,1882,0.11000000
random,1882,0.11000000
mid,1882,0.11000000
median 3,1882,0.11000000
median 3 random,1882,0.12000000
median 9,1882,0.12000000
median 9 random,1882,0.13000000
dual pivot,1882,0.08000000
insertion,1883,122.72000000
first,1883,0.11000000
random,1883,0.11000000
mid,1883,0.11000000
median 3,1883,0.11000000
median 3 random,1883,0.12000000
median 9,1883,0.12000000
median 9 random,1883,0.13000000
dual pivot,1883,0.07000000
insertion,1884,122.80000000
first,1884,0.11000000
random,1884,0.11000000
mid,1884,0.10000000
median 3,1884,0.11000000
median 3 random,1884,0.13000000
median 9,1884,0.12000000
median 9 random,1884,0.13000000
dual pivot,1884,0.07000000
insertion,1885,122.53000000
first,1885,0.11000000
random,1885,0.11000000
mid,1885,0.10000000
median 3,1885,0.11000000
median 3 random,1885,0.13000000
median 9,1885,0.12000000
median 9 random,1885,0.13000000
dual pivot,1885,0.07000000
insertion,1886,122.74000000
first,1886,0.10000000
random,1886,0.12000000
mid,1886,0.10000000
median 3,1886,0.11000000
median 3 random,1886,0.13000000
median 9,1886,0.11000000
median 9 random,1886,0.14000000
dual pivot,1886,0.07000000
insertion,1887,122.83000000
first,1887,0.11000000
random,1887,0.11000000
mid,1887,0.11000000
median 3,1887,0.11000000
median 3 random,1887,0.12000000
median 9,1887,0.12000000
median 9 random,1887,0.13000000
dual pivot,1887,0.08000000
insertion,1888,123.05000000
first,1888,0.11000000
random,1888,0.11000000
mid,1888,0.11000000
median 3,1888,0.11000000
median 3 random,1888,0.13000000
median 9,1888,0.11000000
median 9 random,1888,0.14000000
dual pivot,1888,0.07000000
insertion,1889,122.85000000
first,1889,0.10000000
random,1889,0.12000000
mid,1889,0.10000000
median 3,1889,0.11000000
median 3 random,1889,0.13000000
median 9,1889,0.12000000
median 9 random,1889,0.13000000
dual pivot,1889,0.07000000
insertion,1890,122.97000000
first,1890,0.11000000
random,1890,0.11000000
mid,1890,0.11000000
median 3,1890,0.11000000
median 3 random,1890,0.13000000
median 9,1890,0.11000000
median 9 random,1890,0.13000000
dual pivot,1890,0.08000000
insertion,1891,122.65000000
first,1891,0.11000000
random,1891,0.11000000
mid,1891,0.10000000
median 3,1891,0.11000000
median 3 random,1891,0.13000000
median 9,1891,0.11000000
median 9 random,1891,0.14000000
dual pivot,1891,0.07000000
insertion,1892,122.59000000
first,1892,0.11000000
random,1892,0.11000000
mid,1892,0.10000000
median 3,1892,0.11000000
median 3 random,1892,0.13000000
median 9,1892,0.11000000
median 9 random,1892,0.13000000
dual pivot,1892,0.07000000
insertion,1893,122.89000000
first,1893,0.11000000
random,1893,0.11000000
mid,1893,0.11000000
median 3,1893,0.11000000
median 3 random,1893,0.13000000
median 9,1893,0.11000000
median 9 random,1893,0.14000000
dual pivot,1893,0.07000000
insertion,1894,122.80000000
first,1894,0.11000000
random,1894,0.11000000
mid,1894,0.11000000
median 3,1894,0.11000000
median 3 random,1894,0.13000000
median 9,1894,0.11000000
median 9 random,1894,0.14000000
dual pivot,1894,0.07000000
insertion,1895,122.74000000
first,1895,0.11000000
random,1895,0.11000000
mid,1895,0.11000000
median 3,1895,0.11000000
median 3 random,1895,0.13000000
median 9,1895,0.11000000
median 9 random,1895,0.13000000
dual pivot,1895,0.08000000
insertion,1896,122.62000000
first,1896,0.10000000
random,1896,0.12000000
mid,1896,0.10000000
median 3,1896,0.11000000
median 3 random,1896,0.13000000
median 9,1896,0.11000000
median 9 random,1896,0.14000000
dual pivot,1896,0.07000000
insertion,1897,122.65000000
first,1897,0.10000000
random,1897,0.12000000
mid,1897,0.10000000
median 3,1897,0.11000000
median 3 random,1897,0.13000000
median 9,1897,0.11000000
median 9 random,1897,0.14000000
dual pivot,1897,0.07000000
insertion,1898,122.59000000
first,1898,0.11000000
random,1898,0.11000000
mid,1898,0.11000000
median 3,1898,0.11000000
median 3 random,1898,0.13000000
median 9,1898,0.11000000
median 9 random,1898,0.14000000
dual pivot,1898,0.07000000
insertion,1899,122.60000000
first,1899,0.10000000
random,1899,0.12000000
mid,1899,0.10000000
median 3,1899,0.11000000
median 3 random,1899,0.13000000
median 9,1899,0.11000000
median 9 random,1899,0.14000000
dual pivot,1899,0.07000000
insertion,1900,122.50000000
first,1900,0.11000000
random,1900,0.11000000
mid,1900,0.11000000
median 3,1900,0.11000000
median 3 random,1900,0.13000000
median 9,1900,0.11000000
median 9 random,1900,0.13000000
dual pivot,1900,0.08000000
insertion,1901,122.59000000
first,1901,0.11000000
random,1901,0.11000000
mid,1901,0.10000000
median 3,1901,0.11000000
median 3 random,1901,0.12000000
median 9,1901,0.12000000
median 9 random,1901,0.13000000
dual pivot,1901,0.07000000
insertion,1902,122.51000000
first,1902,0.11000000
random,1902,0.11000000
mid,1902,0.11000000
median 3,1902,0.11000000
median 3 random,1902,0.12000000
median 9,1902,0.12000000
median 9 random,1902,0.13000000
dual pivot,1902,0.07000000
insertion,1903,122.75000000
first,1903,0.11000000
random,1903,0.11000000
mid,1903,0.11000000
median 3,1903,0.11000000
median 3 random,1903,0.13000000
median 9,1903,0.11000000
median 9 random,1903,0.13000000
dual pivot,1903,0.08000000
insertion,1904,122.50000000
first,1904,0.11000000
random,1904,0.11000000
mid,1904,0.11000000
median 3,1904,0.11000000
median 3 random,1904,0.12000000
median 9,1904,0.12000000
median 9 random,1904,0.13000000
dual pivot,1904,0.07000000
insertion,1905,122.74000000
first,1905,0.11000000
random,1905,0.11000000
mid,1905,0.10000000
median 3,1905,0.11000000
median 3 random,1905,0.13000000
median 9,1905,0.12000000
median 9 random,1905,0.13000000
dual pivot,1905,0.07000000
insertion,1906,122.62000000
first,1906,0.11000000
random,1906,0.11000000
mid,1906,0.11000000
median 3,1906,0.11000000
median 3 random,1906,0.13000000
median 9,1906,0.11000000
median 9 random,1906,0.13000000
dual pivot,1906,0.08000000
insertion,1907,122.86000000
first,1907,0.10000000
random,1907,0.11000000
mid,1907,0.11000000
median 3,1907,0.11000000
median 3 random,1907,0.13000000
median 9,1907,0.11000000
median 9 random,1907,0.14000000
dual pivot,1907,0.07000000
insertion,1908,122.83000000
first,1908,0.10000000
random,1908,0.12000000
mid,1908,0.10000000
median 3,1908,0.11000000
median 3 random,1908,0.13000000
median 9,1908,0.11000000
median 9 random,1908,0.14000000
dual pivot,1908,0.07000000
insertion,1909,122.67000000
first,1909,0.11000000
random,1909,0.11000000
mid,1909,0.10000000
median 3,1909,0.11000000
median 3 random,1909,0.13000000
median 9,1909,0.12000000
median 9 random,1909,0.13000000
dual pivot,1909,0.07000000
insertion,1910,122.81000000
first,1910,0.11000000
random,1910,0.11000000
mid,1910,0.11000000
median 3,1910,0.11000000
median 3 random,1910,0.13000000
median 9,1910,0.11000000
median 9 random,1910,0.14000000
dual pivot,1910,0.07000000
insertion,1911,122.57000000
first,1911,0.10000000
random,1911,0.11000000
mid,1911,0.11000000
median 3,1911,0.11000000
median 3 random,1911,0.13000000
median 9,1911,0.11000000
median 9 random,1911,0.14000000
dual pivot,1911,0.07000000
insertion,1912,122.52000000
first,1912,0.11000000
random,1912,0.11000000
mid,1912,0.10000000
median 3,1912,0.11000000
median 3 random,1912,0.13000000
median 9,1912,0.12000000
median 9 random,1912,0.13000000
dual pivot,1912,0.07000000
insertion,1913,122.65000000
first,1913,0.11000000
random,1913,0.11000000
mid,1913,0.11000000
median 3,1913,0.11000000
median 3 random,1913,0.13000000
median 9,1913,0.11000000
median 9 random,1913,0.13000000
dual pivot,1913,0.08000000
insertion,1914,122.63000000
first,1914,0.11000000
random,1914,0.11000000
mid,1914,0.11000000
median 3,1914,0.11000000
median 3 random,1914,0.12000000
median 9,1914,0.12000000
median 9 random,1914,0.13000000
dual pivot,1914,0.07000000
insertion,1915,122.55000000
first,1915,0.10000000
random,1915,0.12000000
mid,1915,0.10000000
median 3,1915,0.11000000
median 3 random,1915,0.13000000
median 9,1915,0.11000000
median 9 random,1915,0.14000000
dual pivot,1915,0.07000000
insertion,1916,122.81000000
first,1916,0.11000000
random,1916,0.11000000
mid,1916,0.11000000
median 3,1916,0.11000000
median 3 random,1916,0.13000000
median 9,1916,0.11000000
median 9 random,1916,0.14000000
dual pivot,1916,0.07000000
insertion,1917,122.61000000
first,1917,0.11000000
random,1917,0.11000000
mid,1917,0.10000000
median 3,1917,0.11000000
median 3 random,1917,0.13000000
median 9,1917,0.12000000
median 9 random,1917,0.13000000
dual pivot,1917,0.07000000
insertion,1918,122.61000000
first,1918,0.11000000
random,1918,0.11000000
mid,1918,0.11000000
median 3,1918,0.11000000
median 3 random,1918,0.13000000
median 9,1918,0.11000000
median 9 random,1918,0.14000000
dual pivot,1918,0.07000000
insertion,1919,122.60000000
first,1919,0.10000000
random,1919,0.12000000
mid,1919,0.10000000
median 3,1919,0.11000000
median 3 random,1919,0.13000000
median 9,1919,0.11000000
median 9 random,1919,0.14000000
dual pivot,1919,0.07000000
insertion,1920,122.60000000
first,1920,0.11000000
random,1920,0.11000000
mid,1920,0.11000000
median 3,1920,0.11000000
median 3 random,1920,0.13000000
median 9,1920,0.11000000
median 9 random,1920,0.13000000
dual pivot,1920,0.08000000
insertion,1921,122.54000000
first,1921,0.11000000
random,1921,0.11000000
mid,1921,0.11000000
median 3,1921,0.11000000
median 3 random,1921,0.12000000
median 9,1921,0.12000000
median 9 random,1921,0.13000000
dual pivot,1921,0.07000000
insertion,1922,122.64000000
first,1922,0.11000000
random,1922,0.11000000
mid,1922,0.10000000
median 3,1922,0.11000000
median 3 random,1922,0.13000000
median 9,1922,0.12000000
median 9 random,1922,0.13000000
dual pivot,1922,0.07000000
insertion,1923,122.57000000
first,1923,0.11000000
random,1923,0.11000000
mid,1923,0.11000000
median 3,1923,0.11000000
median 3 random,1923,0.13000000
median 9,1923,0.11000000
median 9 random,1923,0.13000000
dual pivot,1923,0.08000000
insertion,1924,122.64000000
first,1924,0.11000000
random,1924,0.11000000
mid,1924,0.11000000
median 3,1924,0.11000000
median 3 random,1924,0.13000000
median 9,1924,0.11000000
median 9 random,1924,0.14000000
dual pivot,1924,0.07000000
insertion,1925,122.56000000
first,1925,0.11000000
random,1925,0.11000000
mid,1925,0.11000000
median 3,1925,0.11000000
median 3 random,1925,0.13000000
median 9,1925,0.11000000
median 9 random,1925,0.13000000
dual pivot,1925,0.07000000
insertion,1926,122.61000000
first,1926,0.11000000
random,1926,0.11000000
mid,1926,0.11000000
median 3,1926,0.11000000
median 3 random,1926,0.13000000
median 9,1926,0.11000000
median 9 random,1926,0.13000000
dual pivot,1926,0.07000000
insertion,1927,122.67000000
first,1927,0.11000000
random,1927,0.11000000
mid,1927,0.11000000
median 3,1927,0.11000000
median 3 random,1927,0.13000000
median 9,1927,0.11000000
median 9 random,1927,0.13000000
dual pivot,1927,0.08000000
insertion,1928,122.67000000
first,1928,0.10000000
random,1928,0.12000000
mid,1928,0.10000000
median 3,1928,0.11000000
median 3 random,1928,0.13000000
median 9,1928,0.11000000
median 9 random,1928,0.14000000
dual pivot,1928,0.07000000
insertion,1929,122.98000000
first,1929,0.10000000
random,1929,0.12000000
mid,1929,0.10000000
median 3,1929,0.11000000
median 3 random,1929,0.13000000
median 9,1929,0.11000000
median 9 random,1929,0.14000000
dual pivot,1929,0.07000000
insertion,1930,122.63000000
first,1930,0.10000000
random,1930,0.12000000
mid,1930,0.10000000
median 3,1930,0.11000000
median 3 random,1930,0.13000000
median 9,1930,0.11000000
median 9 random,1930,0.14000000
dual pivot,1930,0.07000000
insertion,1931,122.61000000
first,1931,0.11000000
random,1931,0.11000000
mid,1931,0.11000000
median 3,1931,0.11000000
median 3 random,1931,0.12000000
median 9,1931,0.12000000
median 9 random,1931,0.13000000
dual pivot,1931,0.08000000
insertion,1932,122.61000000
first,1932,0.11000000
random,1932,0.11000000
mid,1932,0.11000000
median 3,1932,0.10000000
median 3 random,1932,0.13000000
median 9,1932,0.12000000
median 9 random,1932,0.13000000
dual pivot,1932,0.08000000
insertion,1933,122.55000000
first,1933,0.10000000
random,1933,0.12000000
mid,1933,0.10000000
median 3,1933,0.11000000
median 3 random,1933,0.13000000
median 9,1933,0.11000000
median 9 random,1933,0.14000000
dual pivot,1933,0.07000000
insertion,1934,122.71000000
first,1934,0.11000000
random,1934,0.11000000
mid,1934,0.11000000
median 3,1934,0.11000000
median 3 random,1934,0.13000000
median 9,1934,0.11000000
median 9 random,1934,0.13000000
dual pivot,1934,0.08000000
insertion,1935,122.64000000
first,1935,0.10000000
random,1935,0.12000000
mid,1935,0.10000000
median 3,1935,0.11000000
median 3 random,1935,0.13000000
median 9,1935,0.11000000
median 9 random,1935,0.14000000
dual pivot,1935,0.07000000
insertion,1936,122.65000000
first,1936,0.11000000
random,1936,0.11000000
mid,1936,0.11000000
median 3,1936,0.11000000
median 3 random,1936,0.13000000
median 9,1936,0.11000000
